"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000781","positive regulation of double-strand break repair","33/2347","94/18805",0.351063829787234,2.81284845298208,6.65380493450459,1.30525375632459e-08,1.63489975818785e-06,1.42569374459015e-06,"441161/4255/196528/23514/57492/54537/5591/84501/2521/54799/8289/55183/55719/149840/6601/9274/6598/1387/29117/26122/7336/80314/8295/51111/6597/57634/9643/6599/55193/10933/10097/7334/8607",33
"GO:0032200","telomere organization","52/2347","189/18805",0.275132275132275,2.20445779031207,6.28452472139879,1.92204149260094e-08,2.35730380561286e-06,2.05565709636289e-06,"3320/8658/3326/546/23293/54537/6714/152485/5591/7520/4216/5981/140609/286053/7486/10728/55183/7203/3181/55719/149840/1499/56252/4931/55869/3192/2547/6117/79677/64282/7528/10576/10574/472/5073/10575/10694/5594/51377/8550/4000/23049/3178/79618/22948/908/23137/26354/3184/8607/7874/54617",52
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","24/2347","58/18805",0.413793103448276,3.3154577376842,6.66926697270534,3.25796268205326e-08,3.91420945086684e-06,3.41333705700832e-06,"10642/23019/23112/3192/26986/57472/64282/4850/27161/4076/25904/149041/5073/54542/27327/57690/29883/4848/1660/55095/9125/10492/4904/3184",24
"GO:0044772","mitotic cell cycle phase transition","98/2347","457/18805",0.214442013129103,1.71818579330753,5.86939964303929,3.92446214708891e-08,4.62066173198248e-06,4.02938987186371e-06,"672/1021/57504/131405/5087/6194/5933/55626/1063/196528/1739/4331/51379/79915/5890/57492/9735/5591/1112/27085/2146/23236/57521/51347/8289/286053/79791/5885/8379/23122/4774/57695/84861/64682/6601/9274/6152/3275/6598/7175/2059/140901/29117/55755/284001/55159/51433/2029/26058/9113/6683/55904/7027/57551/472/5925/8554/23332/6597/6873/7040/7756/5934/8493/51434/5310/23326/8558/2071/11331/1642/8452/595/6868/26057/10217/143384/6599/55193/996/324/348654/55795/1977/25942/8720/55198/7508/23137/51322/79577/55743/55844/8065/1104/8555/8454/54617",98
"GO:1903312","negative regulation of mRNA metabolic process","34/2347","103/18805",0.330097087378641,2.64485544446329,6.3211407366816,4.61172817470489e-08,5.32338113029171e-06,4.64218747327879e-06,"10644/10642/10643/8087/65110/2521/27316/79066/9530/23367/51594/3192/26986/8148/55051/6432/64282/708/10772/1994/1660/10921/3658/22985/55132/1859/1153/3190/10492/4904/1432/3184/6431/6433",34
"GO:0018105","peptidyl-serine phosphorylation","42/2347","142/18805",0.295774647887324,2.36985183362639,6.18757073332168,4.73418708002112e-08,5.35964602693929e-06,4.67381181968886e-06,"6197/8658/817/1457/5144/22943/5591/64324/27347/10399/57521/5058/1756/673/154043/5590/11011/6733/10142/2932/9113/65125/472/5599/5594/5310/5894/9175/146057/1859/23049/6789/9125/23515/8408/253260/6872/1432/11315/22853/200576/6093",42
"GO:0000725","recombinational repair","52/2347","194/18805",0.268041237113402,2.14764186788135,6.06758027905994,4.9295569888633e-08,5.47552867800722e-06,4.77486582615418e-06,"672/441161/196528/253714/1457/23514/5890/54537/7520/84515/2521/64710/54799/286053/7486/55183/5885/55719/149840/5893/7158/23613/1387/2547/6117/79677/23126/10213/55159/7979/7528/26122/708/80314/472/8295/29072/254225/151987/23028/57634/25/254394/9643/348654/25836/23137/10933/10097/7334/8607/54617",52
"GO:0042254","ribosome biogenesis","74/2347","317/18805",0.233438485804416,1.87039229891438,5.90191352264834,5.28658521934432e-08,5.76335688634815e-06,5.0258627903981e-06,"6228/6201/9045/6223/6125/6191/6129/6175/6194/6233/6229/51575/6189/6165/6206/3921/6130/6208/6202/5591/51106/7514/7520/6135/6209/4869/5901/6193/10528/196074/55636/6169/79066/6155/10412/6203/5303/6152/6232/6230/23517/4931/130916/55759/1964/9669/64282/57109/8886/708/10521/6210/6227/29102/23076/6207/51018/27340/6217/22907/2197/285855/4927/10557/11056/22868/6234/84128/55127/10199/54680/2752/51602/22803",74
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","14/2347","23/18805",0.608695652173913,4.87708638224561,7.02573256381905,5.81645719206995e-08,6.21726258816792e-06,5.4216855412899e-06,"10642/23019/23112/3192/26986/64282/27161/149041/57690/29883/1660/10492/4904/3184",14
"GO:0050684","regulation of mRNA processing","40/2347","133/18805",0.300751879699248,2.40973118779052,6.16112253110961,5.91416179611692e-08,6.21726258816792e-06,5.4216855412899e-06,"9584/4691/65110/27316/283375/79066/3192/6733/23543/6432/65109/6732/708/29896/6428/10521/55147/55082/6651/10772/5978/1660/10921/10250/10658/6427/22985/1859/3178/1153/3190/79577/26528/1207/6431/10181/6433/58517/6434/91746",40
"GO:0000819","sister chromatid segregation","59/2347","234/18805",0.252136752136752,2.02020946908037,5.93024684164356,6.96888864015236e-08,7.19751709203104e-06,6.27650413629235e-06,"7153/1063/196528/57492/25936/9735/5901/129563/27436/8289/286053/5885/8379/10464/10274/23122/5501/84861/64682/3837/6601/9274/9371/3796/6598/7175/3192/10051/29117/9126/55755/51433/51115/9113/4733/55125/9031/472/5925/23332/6597/7756/51434/8452/26065/6599/55193/996/324/8243/10735/348654/55795/25836/26993/55743/1104/54617/56647",59
"GO:2001252","positive regulation of chromosome organization","34/2347","105/18805",0.323809523809524,2.59447724552113,6.18707398325762,7.8663942469408e-08,7.98439016064491e-06,6.96268688608535e-06,"3320/8658/546/4216/140609/286053/10728/5885/7203/8379/3181/55719/1499/4931/7175/10051/7528/10576/10574/472/5073/10575/10694/5594/51377/8550/3178/22948/908/23137/26354/3184/8607/54617",34
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","47/2347","172/18805",0.273255813953488,2.18942291495328,5.91769080329898,1.13991073149676e-07,1.13409709513364e-05,9.88975089263005e-06,"6201/5747/6125/1457/153769/3326/3093/5071/7514/6135/10399/1050/64326/84871/26263/9349/51684/11011/2768/7341/11146/2932/27185/26259/9113/8554/10444/150684/7337/9097/9655/51377/8667/7415/4780/6599/4534/23287/51322/9683/2272/51105/6872/5887/55743/11315/7874",47
"GO:0000724","double-strand break repair via homologous recombination","50/2347","188/18805",0.265957446808511,2.1309457977137,5.88516987887845,1.15586590297296e-07,1.13409709513364e-05,9.88975089263005e-06,"672/441161/196528/253714/1457/23514/5890/54537/84515/2521/64710/54799/286053/7486/55183/5885/55719/149840/5893/7158/23613/1387/6117/79677/23126/10213/55159/7979/7528/26122/708/80314/472/8295/29072/254225/151987/23028/57634/25/254394/9643/348654/25836/23137/10933/10097/7334/8607/54617",50
"GO:0032206","positive regulation of telomere maintenance","27/2347","75/18805",0.36,2.88444823178526,6.17503027774773,1.48111489760787e-07,1.41565232803463e-05,1.23450178427487e-05,"3320/8658/546/4216/140609/10728/7203/3181/1499/4931/7528/10576/10574/472/5073/10575/10694/5594/51377/8550/3178/22948/908/26354/3184/8607/54617",27
"GO:0007004","telomere maintenance via telomerase","24/2347","62/18805",0.387096774193548,3.10155723847877,6.25908215849397,1.49091972716404e-07,1.41565232803463e-05,1.23450178427487e-05,"3320/8658/3326/23293/7520/5981/140609/10728/7203/1499/3192/6117/64282/10576/10574/472/5073/10575/10694/3178/79618/22948/908/3184",24
"GO:0045814","negative regulation of gene expression, epigenetic","53/2347","206/18805",0.257281553398058,2.06143144936109,5.78460756645195,1.57965178876958e-07,1.47609683817246e-05,1.28721165811683e-05,"8091/672/3070/23318/546/6594/23468/3146/3720/2146/55729/7644/51366/55183/1788/23512/201161/55869/3066/7175/22823/3192/353274/55051/10664/51535/10927/9869/54737/5927/4297/11335/80314/9425/5925/6597/22880/8493/8085/8520/1786/56916/4000/10336/9320/1859/3190/25942/3930/11176/7874/23304/91746",53
"GO:0009895","negative regulation of catabolic process","81/2347","368/18805",0.220108695652174,1.76358927215131,5.58639624115157,1.87403233263401e-07,1.72381692847132e-05,1.50323284313422e-05,"10644/10642/6201/1728/6125/10643/5270/165324/1457/3326/9104/6135/8087/65110/2521/57521/1611/336/9491/2033/84861/79066/9349/51684/23118/23367/51594/100287171/2626/3192/26986/11011/8148/10128/55051/9860/257397/1471/64282/4194/9637/55737/54971/65125/23450/3156/81892/5073/9097/1994/1660/51377/3658/8667/57533/64784/55132/6599/1982/10434/167153/1153/23256/4534/51322/10492/9683/2272/4904/5290/51105/9611/6872/1432/3184/11315/9101/57589/55353/7874/6093",81
"GO:0016197","endosomal transport","68/2347","293/18805",0.232081911262799,1.8595229404759,5.59960959247157,2.28778601669535e-07,2.072030196967e-05,1.80688783861105e-05,"6616/4642/9779/51542/5071/6714/81624/27131/29911/57706/89853/7260/7840/157680/57020/55614/9110/8411/163486/23085/100287171/22863/81609/57679/54497/84376/23317/10890/9648/54520/7813/143187/55737/23023/26088/51534/9372/58513/22836/55610/5594/63893/6643/80230/51699/7415/9482/58533/57533/8723/9765/8729/27236/10079/57724/1213/9527/23527/137492/22853/57589/200576/55353/7874/8943/23325/4645/7251",68
"GO:0051170","import into nucleus","46/2347","172/18805",0.267441860465116,2.14283944867768,5.68592584694976,3.06854490452737e-07,2.73704906862919e-05,2.38680917055502e-05,"3320/1434/55705/4869/3841/5901/51366/948/1386/2033/9349/11142/4775/51684/3837/57506/7175/7341/6396/84268/5469/999/55746/7040/8021/1994/64901/11331/9631/57122/3839/4000/55122/80208/3178/9688/4927/6789/8720/55198/53371/754/1432/9972/5903/103",46
"GO:0070934","CRD-mediated mRNA stabilization","9/2347","11/18805",0.818181818181818,6.55556416314831,6.95998071354286,3.14503132157282e-07,2.76340289404465e-05,2.40979069211479e-05,"10644/10642/10643/3192/26986/1660/10492/4904/3184",9
"GO:0006606","protein import into nucleus","45/2347","167/18805",0.269461077844311,2.15901813756382,5.6812245001271,3.25571176133474e-07,2.81858457926142e-05,2.45791118576309e-05,"3320/1434/55705/4869/3841/5901/51366/948/1386/2033/9349/11142/4775/51684/3837/57506/7175/7341/6396/84268/5469/999/55746/7040/8021/1994/64901/11331/9631/57122/3839/4000/55122/80208/9688/4927/6789/8720/55198/53371/754/1432/9972/5903/103",45
"GO:0006289","nucleotide-excision repair","28/2347","83/18805",0.337349397590361,2.70296353714817,5.87166692631794,4.17563024688758e-07,3.56259931354017e-05,3.10671986484679e-05,"83990/196528/4331/57492/3150/8289/5893/2176/10714/6601/9274/6598/29117/6117/54778/6597/150684/85015/1643/2071/1642/6599/55193/7508/5887/10463/1161/7874",28
"GO:0051983","regulation of chromosome segregation","39/2347","137/18805",0.284671532846715,2.28088972099807,5.68219671911397,4.24658978201783e-07,3.571382006677e-05,3.11437870178962e-05,"1063/196528/1457/57492/9735/8289/286053/5885/8379/56852/84861/64682/6601/9698/9274/6598/7175/3192/10051/29117/79677/55755/51433/23369/472/5925/6597/7756/51434/8452/6599/55193/996/324/348654/55795/23137/55743/55844",39
"GO:1903829","positive regulation of protein localization","101/2347","499/18805",0.202404809619238,1.62173943114179,5.31563426624396,4.65556680580261e-07,3.86018616700844e-05,3.36622673267596e-05,"6616/3320/2746/2182/7447/55704/57628/5563/5174/1739/7429/9475/3326/636/444/5071/6714/2048/4628/5108/4035/4038/23236/10399/5901/51366/80184/7203/2033/9520/11190/55691/29899/4836/5170/65985/5590/57142/57506/57787/51496/7175/5578/9662/1387/5532/9860/10055/9746/2932/10576/23184/288/25874/55737/10574/7531/999/5780/8754/8554/27230/3799/7040/2037/163882/5599/10575/10541/10694/6721/27032/18/9971/9777/90550/10075/324/10059/22948/9847/51112/5468/9747/51104/23607/51614/908/5290/26354/1432/11315/10413/208/5494/64328/10497/7332/6514/5584/7251",101
"GO:0042274","ribosomal small subunit biogenesis","33/2347","108/18805",0.305555555555556,2.44821994981773,5.69972072409631,5.53806978505481e-07,4.50471456899871e-05,3.92827960859462e-05,"6228/6201/6223/6191/6194/6233/6229/6189/6206/3921/6208/6202/5591/7520/6209/4869/6193/10528/6203/6232/6230/6210/6227/6207/27340/6217/2197/11056/6234/84128/55127/10199/51602",33
"GO:0018209","peptidyl-serine modification","42/2347","154/18805",0.272727272727273,2.18518805438277,5.57685948325047,5.58593788919494e-07,4.50471456899871e-05,3.92827960859462e-05,"6197/8658/817/1457/5144/22943/5591/64324/27347/10399/57521/5058/1756/673/154043/5590/11011/6733/10142/2932/9113/65125/472/5599/5594/5310/5894/9175/146057/1859/23049/6789/9125/23515/8408/253260/6872/1432/11315/22853/200576/6093",42
"GO:0006893","Golgi to plasma membrane transport","24/2347","67/18805",0.358208955223881,2.87009774306991,5.79072881748434,7.99661523762665e-07,6.36163160863623e-05,5.54758072744028e-05,"23233/134957/10399/127018/3993/57020/23062/60412/10564/4905/50807/10890/54520/54536/288/150684/26088/163882/55763/27032/57120/10434/81693/9135",24
"GO:1903050","regulation of proteolysis involved in protein catabolic process","57/2347","239/18805",0.238493723849372,1.91089666680334,5.3518265209539,8.35932634497301e-07,6.56151389238082e-05,5.72188555570995e-05,"6201/5747/6125/165324/1457/153769/3326/3093/9104/5071/7514/6135/10399/1050/1075/9491/64326/84871/26263/9349/51684/11011/10213/2768/7341/11146/2932/27185/26259/9113/8554/10444/150684/8945/7337/5310/9097/9655/51377/8667/7415/7314/4780/6599/93974/4534/7110/23287/51322/9683/2272/51105/6872/5887/55743/11315/7874",57
"GO:0042176","regulation of protein catabolic process","80/2347","375/18805",0.213333333333333,1.70930265587275,5.23935335479465,8.4934271182641e-07,6.57905334805537e-05,5.73718061714322e-05,"2719/85407/3320/1728/5270/1915/165324/1457/153769/3326/3093/10098/5071/7514/6135/4035/84961/10399/1050/83737/9491/64326/26263/11011/9860/130507/4905/1471/10213/2768/7341/11146/4194/2932/26259/79589/55737/54971/23450/3156/10533/999/8754/256471/8554/10444/150684/8945/26088/5310/9097/9655/1642/9686/51377/8667/7415/7314/4780/6599/324/4534/5707/7110/51322/9683/2272/51105/6872/5887/55743/11315/9101/57589/84236/26234/55353/7874/6093/4898",80
"GO:0140588","chromatin looping","44/2347","168/18805",0.261904761904762,2.09847424270091,5.40069502133662,1.02612256270219e-06,7.8451734112049e-05,6.84128467299873e-05,"554203/84181/83990/546/84515/90957/286053/7486/5885/55636/6687/55719/29028/80205/57674/23517/10664/3309/23020/4905/79677/8886/1653/9879/10521/22880/2071/56916/254394/1660/7415/1974/22907/1659/10973/1656/57680/23137/11325/11056/10730/9716/8607/54617",44
"GO:0006892","post-Golgi vesicle-mediated transport","33/2347","111/18805",0.297297297297297,2.3820518430659,5.5147755534886,1.10552247897941e-06,8.34386004327152e-05,7.27615807015194e-05,"51542/23233/134957/10399/127018/3993/114815/57020/55614/23062/60412/10564/4905/50807/10890/54520/54536/143187/288/150684/26088/9522/163882/55763/27032/8773/57120/10434/8729/81693/23256/9135/8943",33
"GO:0006278","RNA-templated DNA biosynthetic process","24/2347","69/18805",0.347826086956522,2.78690650414035,5.61540485554301,1.47544813172424e-06,0.000109535592819689,9.55191342532829e-05,"3320/8658/3326/23293/7520/5981/140609/10728/7203/1499/3192/6117/64282/10576/10574/472/5073/10575/10694/3178/79618/22948/908/3184",24
"GO:0006999","nuclear pore organization","10/2347","15/18805",0.666666666666667,5.34157079960233,6.35217221991164,1.48850814091644e-06,0.000109535592819689,9.55191342532829e-05,"8087/57142/7175/55746/25909/23165/57122/9688/53371/9972",10
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","15/2347","32/18805",0.46875,3.75579196847039,5.89179620346294,1.8613554308728e-06,0.000135281474340101,0.000117970505995668,"23019/23112/26986/57472/64282/4850/27161/25904/5073/27327/57690/29883/4848/55095/9125",15
"GO:0032210","regulation of telomere maintenance via telomerase","19/2347","48/18805",0.395833333333333,3.17155766226388,5.68857426725103,1.9640697880543e-06,0.000141005839539947,0.000122962366576904,"3320/8658/23293/140609/10728/7203/1499/3192/64282/10576/10574/472/5073/10575/10694/3178/22948/908/3184",19
"GO:0045727","positive regulation of translation","38/2347","140/18805",0.271428571428571,2.17478239698095,5.26866503241686,2.15261881152134e-06,0.000152680324619592,0.000133142954264928,"10642/6125/6191/5591/55005/8087/65110/4869/6741/5315/79828/23367/3192/26986/3646/8440/65109/708/27161/27230/253943/9811/1994/440275/51654/23107/1660/1938/23/55132/1982/1153/22927/10492/4904/22868/3184/208",38
"GO:0010833","telomere maintenance via telomere lengthening","25/2347","75/18805",0.333333333333333,2.67078539980116,5.47489193779388,2.20263082046242e-06,0.000154367710000741,0.00013461441743603,"3320/8658/3326/23293/7520/5981/140609/10728/7203/3181/1499/3192/6117/64282/10576/10574/472/5073/10575/10694/3178/79618/22948/908/3184",25
"GO:0044380","protein localization to cytoskeleton","23/2347","66/18805",0.348484848484849,2.79218473615576,5.50775576078767,2.33952575018376e-06,0.000162032801074492,0.000141298663574566,"4281/636/5108/11259/10464/11190/79648/57787/64770/3192/84376/2932/27185/55125/7798/2804/51134/25/146057/324/23386/51104/9857",23
"GO:0044784","metaphase/anaphase transition of cell cycle","30/2347","100/18805",0.3,2.40370685982105,5.31484621921888,2.72439031875862e-06,0.000184680679223403,0.000161048460492349,"1063/196528/57492/9735/8289/286053/5885/8379/84861/64682/6601/9274/6598/7175/29117/55755/51433/472/5925/6597/7756/51434/8452/6599/55193/996/324/348654/55795/55743",30
"GO:0007062","sister chromatid cohesion","22/2347","62/18805",0.354838709677419,2.84309413527221,5.48929974748517,2.73589964813627e-06,0.000184680679223403,0.000161048460492349,"8658/546/286053/5885/10274/55719/1499/55869/10664/9126/23126/23244/5925/23047/11331/23383/80218/8243/10735/25836/23137/114799",22
"GO:1902115","regulation of organelle assembly","55/2347","236/18805",0.233050847457627,1.86728640240336,5.06311064116201,2.76064205395947e-06,0.000184680679223403,0.000161048460492349,"51473/672/55704/5563/6792/6714/2048/10198/23019/4869/4117/7840/29899/26054/57787/51474/3064/7175/3192/9662/51057/50807/55755/57472/2932/84260/9637/4076/9113/4733/7798/472/10806/9898/25782/22930/8558/25/4848/57533/8723/1778/51112/2909/23256/2665/4534/8408/8897/10413/9100/1104/200576/7251/53407",55
"GO:1902459","positive regulation of stem cell population maintenance","19/2347","49/18805",0.387755102040816,3.10683199568707,5.57636214387385,2.83412310144527e-06,0.000187466097732678,0.000163477449624466,"8202/80312/84678/23506/5926/79595/8289/51742/9274/6598/3066/65980/5928/6597/5978/6599/58516/25942/10413",19
"GO:0072698","protein localization to microtubule cytoskeleton","21/2347","58/18805",0.362068965517241,2.90102552047368,5.47556818318152,3.16256709543972e-06,0.000206073698341946,0.000179703973396095,"4281/636/5108/10464/11190/79648/57787/64770/3192/84376/2932/27185/55125/2804/51134/25/146057/324/23386/51104/9857",21
"GO:0071539","protein localization to centrosome","16/2347","37/18805",0.432432432432432,3.46480268082313,5.66718199038561,3.18544361289572e-06,0.000206073698341946,0.000179703973396095,"636/5108/10464/11190/79648/57787/64770/84376/2932/27185/55125/2804/51134/324/23386/9857",16
"GO:0031929","TOR signaling","45/2347","181/18805",0.248618784530387,1.99202225952021,5.06427592727259,3.58892786095488e-06,0.000229652373015667,0.000200265459701109,"93627/6197/6194/55704/5563/79726/6714/57521/55846/5649/2033/84861/23367/5567/2768/6396/2932/27185/8131/9675/7534/472/256471/7337/64798/153129/8452/8550/56957/145407/79109/23387/4534/197131/51322/5290/27244/253260/7334/2159/26268/4144/7874/23304/6009",45
"GO:0032878","regulation of establishment or maintenance of cell polarity","13/2347","26/18805",0.5,4.00617809970175,5.79239655639497,3.68620643161234e-06,0.000230858481520232,0.000201317231433072,"9475/23189/10399/3993/51057/27/10565/81704/889/25/253260/57698/6093",13
"GO:0033119","negative regulation of RNA splicing","13/2347","26/18805",0.5,4.00617809970175,5.79239655639497,3.68620643161234e-06,0.000230858481520232,0.000201317231433072,"58155/27316/9991/6432/708/10772/6207/10921/22985/1859/3190/6431/6433",13
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","29/2347","97/18805",0.298969072164948,2.39544669879074,5.20329652553559,4.28472949989036e-06,0.000265517921745837,0.000231541559789089,"1063/196528/57492/9735/8289/286053/5885/8379/84861/64682/6601/9274/6598/7175/29117/55755/51433/472/5925/6597/7756/51434/8452/6599/55193/996/324/348654/55795",29
"GO:1905508","protein localization to microtubule organizing center","16/2347","38/18805",0.421052631578947,3.37362366290673,5.53094539973213,4.86611360170604e-06,0.000298404278887953,0.000260219693371934,"636/5108/10464/11190/79648/57787/64770/84376/2932/27185/55125/2804/51134/324/23386/9857",16
"GO:2000114","regulation of establishment of cell polarity","12/2347","23/18805",0.521739130434783,4.18035975621052,5.76318268434505,4.96098409297404e-06,0.000301085704694208,0.000262557996977042,"9475/23189/10399/51057/27/10565/81704/889/25/253260/57698/6093",12
"GO:0006354","DNA-templated transcription elongation","36/2347","134/18805",0.26865671641791,2.15257330730243,5.05627055194085,5.09514806351995e-06,0.000306072822958591,0.000266906950652919,"6920/51755/3150/2146/6917/26610/55756/57117/1499/114825/22828/23613/3192/8621/51497/23168/5469/25896/92105/29072/56943/284695/55209/10771/2071/84656/11198/55193/9439/55795/79577/29079/2963/55250/51082/9442",36
"GO:0033045","regulation of sister chromatid segregation","31/2347","108/18805",0.287037037037037,2.29984298316211,5.1157574442561,5.20632448310567e-06,0.000309592244768112,0.000269976018119153,"1063/196528/57492/9735/8289/286053/5885/8379/84861/64682/6601/9274/6598/7175/3192/29117/55755/51433/472/5925/6597/7756/51434/8452/6599/55193/996/324/348654/55795/55743",31
"GO:0031396","regulation of protein ubiquitination","48/2347","201/18805",0.238805970149254,1.91339849537994,4.91641225122667,5.73493123706748e-06,0.000337615401926162,0.000294413259401875,"6201/6188/3320/55859/6125/165324/6187/153769/3326/5071/339745/6135/27085/27018/9349/1499/100287171/64359/55869/3309/2932/6478/54778/7336/65125/150684/8945/7337/2874/23028/25/8452/7314/10075/10892/22980/9093/9683/6872/754/54165/7334/55743/11315/8555/10196/7332/3301",48
"GO:0042255","ribosome assembly","21/2347","60/18805",0.35,2.80432466979122,5.28616514712627,5.89132293856473e-06,0.00034322260322947,0.000299302948682668,"6223/6125/3921/6208/5591/7520/6135/6209/4869/6193/6169/6152/6232/130916/1964/9669/708/22907/2197/22868/6234",21
"GO:0046822","regulation of nucleocytoplasmic transport","33/2347","119/18805",0.277310924369748,2.22191390403626,5.04950785508268,5.95596485278974e-06,0.00034322260322947,0.000299302948682668,"3320/5784/7514/5901/51366/948/2033/5501/11142/11052/51684/57506/51496/7175/55051/7341/2932/4659/65125/7531/999/29072/7040/8021/10541/1660/53371/26993/1432/11315/9972/5494/64328",33
"GO:2000036","regulation of stem cell population maintenance","24/2347","74/18805",0.324324324324324,2.59860201061735,5.20318023507297,6.00508376637259e-06,0.00034322260322947,0.000299302948682668,"8091/8202/80312/84678/23019/23506/5926/79595/8289/51742/9274/6598/3066/65980/5928/51123/6597/5978/1994/4848/6599/58516/25942/10413",24
"GO:0006402","mRNA catabolic process","74/2347","357/18805",0.207282913165266,1.66082453433014,4.76034861643837,6.44960840124351e-06,0.00036508504478962,0.000318367815514824,"10644/10642/10643/131405/23318/9475/23293/23019/8087/65110/2521/4869/23112/129563/6741/79066/9698/23367/51594/3192/5578/26986/8148/55051/26019/3646/65109/57472/23369/64282/4850/26058/79068/27161/4076/25904/149041/472/5073/54542/27327/253943/57690/9811/22882/1994/26135/29883/4848/1660/10921/3658/10658/84186/55132/23049/167153/1153/10767/55095/79882/9125/55795/22794/10492/4904/22868/155435/1432/3184/23589/192669/22803/6093",74
"GO:2000736","regulation of stem cell differentiation","26/2347","84/18805",0.30952380952381,2.48001501410108,5.13374602509829,6.57399364504481e-06,0.000368581910365513,0.000321417213101589,"1021/57504/5591/51755/2146/83737/7114/3066/6926/3192/8621/5610/2932/54940/5928/55553/5978/25/10443/4054/4780/54517/23788/10413/7048/57459",26
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","20/2347","56/18805",0.357142857142857,2.86155578550125,5.26834432245658,6.87560354963092e-06,0.000381855453742238,0.000332992239439424,"6201/6125/1457/3326/6135/9349/51684/11011/9097/51377/8667/6599/4534/51322/9683/2272/51105/6872/11315/7874",20
"GO:0034063","stress granule assembly","15/2347","35/18805",0.428571428571429,3.4338669426015,5.44241750684577,7.4014900714098e-06,0.00040722029953635,0.000355111333775363,"6228/6311/5563/636/23369/4076/23215/9898/11273/253943/26065/1778/1153/1656/9100",15
"GO:0098876","vesicle-mediated transport to the plasma membrane","40/2347","158/18805",0.253164556962025,2.02844460744392,4.90227985952443,7.64566578694747e-06,0.000416759578590368,0.000363429941939014,"23233/134957/57706/10399/127018/3993/7260/157680/57020/9110/163486/23062/100287171/81609/60412/10564/4905/50807/10890/54520/54536/143187/288/55737/150684/26088/163882/55610/55763/27032/51699/57120/8723/10434/81693/10079/57724/23527/22853/9135",40
"GO:0070936","protein K48-linked ubiquitination","29/2347","100/18805",0.29,2.32358329782701,5.01147489382076,8.31601053502145e-06,0.000449140862565792,0.000391667632827616,"3093/5071/84937/7267/51366/83737/81790/64682/80196/51433/10477/54476/8945/7337/54926/7322/119504/51434/81545/8452/10075/10393/22980/996/7324/7328/26268/8454/7326",29
"GO:1904356","regulation of telomere maintenance via telomere lengthening","20/2347","57/18805",0.350877192982456,2.81135305242228,5.17197241356999,9.35715137778392e-06,0.000495743491381082,0.000432306868383599,"3320/8658/23293/140609/10728/7203/3181/1499/3192/64282/10576/10574/472/5073/10575/10694/3178/22948/908/3184",20
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","35/2347","132/18805",0.265151515151515,2.12448838620547,4.89584915553119,9.38762196889184e-06,0.000495743491381082,0.000432306868383599,"1457/153769/3326/3093/5071/7514/6135/10399/1050/64326/26263/11011/2768/7341/11146/2932/26259/8554/10444/150684/9655/51377/8667/7415/6599/4534/51322/9683/2272/51105/6872/5887/55743/11315/7874",35
"GO:1901987","regulation of cell cycle phase transition","91/2347","468/18805",0.194444444444444,1.55795814988401,4.6158697626519,9.43150518679823e-06,0.000495743491381082,0.000432306868383599,"672/1021/323/57504/4436/5087/5933/55626/83990/1063/196528/1739/4331/252983/51379/79915/5890/57492/9735/5591/1112/27085/2146/23236/4869/57521/51347/8289/286053/79791/7114/5885/1386/8379/84861/7158/6601/9274/3275/6598/7175/9575/140901/29117/5883/55755/55159/51433/26058/11329/9675/55904/7027/25896/57551/472/5925/6597/7040/7756/5934/51434/988/5310/8558/2071/440275/11331/1642/8452/595/6868/26057/10217/6599/55193/324/348654/5336/55795/25942/8720/55198/7508/51322/79577/6872/1432/55743/8555/54617",91
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","28/2347","96/18805",0.291666666666667,2.33693722482602,4.95923264035216,1.04954418818609e-05,0.000546784658039958,0.000476816674968195,"1063/196528/57492/9735/8289/286053/5885/8379/84861/6601/9274/6598/7175/29117/55755/51433/472/5925/6597/7756/51434/8452/6599/55193/324/348654/55795/55743",28
"GO:0016072","rRNA metabolic process","58/2347","265/18805",0.218867924528302,1.75364777194492,4.66583770845268,1.17797347116812e-05,0.000608309633751468,0.000530468755206549,"6201/9045/6223/6125/6129/6194/4691/6229/51575/6165/6130/6208/6202/5591/51106/6135/6209/10528/196074/55636/79066/6155/10412/5303/6232/6230/6598/23517/4931/130916/55759/2976/10927/64282/57109/8886/2975/10521/9330/6227/6597/29102/23076/9014/51018/27340/6217/285855/10557/11056/6234/84128/55127/10199/51082/54680/51602/22803",58
"GO:0030705","cytoskeleton-dependent intracellular transport","48/2347","207/18805",0.231884057971014,1.8579376694269,4.68706444481398,1.33285967298463e-05,0.000682308251726999,0.000594998318091169,"55704/27067/10376/636/8655/5108/29058/29911/54874/4117/203068/6687/84871/79809/55614/5590/8546/9371/3064/26146/1781/3192/5813/51057/29922/10128/84376/6780/80179/66008/6683/81/5195/55288/55686/55605/3799/23162/7314/1778/80208/84790/5048/23287/84062/8943/23353/8976",48
